day,hour_of_day,outdoor_temp_c,setpoint_c,humidity_pct,occupancy,refrigerant,load_kw,dew_point_c,evap_temp_c,frost_limited,cond_temp_c,critical_point_exceeded,cop,compressor_work_kwh
315,2,16.67,23.3,50.8,2,R32,0.3,12.53,19.01,False,19.48,False,8.0,0.0375
315,3,17.22,24.9,49.9,1,R32,0.15,13.73,22.76,False,18.63,False,8.0,0.0187
315,4,15.68,22.4,58.2,2,R32,0.3,13.78,18.11,False,18.5,False,8.0,0.0375
315,5,17.25,22.9,77.2,2,R32,0.3,18.69,18.61,False,20.07,False,8.0,0.0375
316,22,20.47,23.8,60.4,1,R32,0.15,15.67,21.66,False,21.87,False,8.0,0.0187
316,23,17.49,23.1,74.2,3,R32,0.45,18.25,16.67,False,21.71,False,8.0,0.0562
316,0,17.82,23.2,45.9,1,R32,0.15,10.9,21.06,False,19.22,False,8.0,0.0187
316,1,16.51,24.9,51.7,2,R32,0.3,14.28,20.61,False,19.32,False,8.0,0.0375
316,2,14.84,23.6,57.1,1,R32,0.15,14.61,21.46,False,16.25,False,8.0,0.0187
316,3,15.65,21.7,64.9,1,R32,0.15,14.81,19.56,False,17.06,False,8.0,0.0187
316,4,15.64,23.2,52.8,1,R32,0.15,13.03,21.06,False,17.04,False,8.0,0.0187
316,5,17.07,20.0,70.0,4,R32,0.6,14.36,11.43,False,22.69,False,8.0,0.075
317,22,20.98,23.2,53.8,2,R32,0.3,13.32,18.91,False,23.8,False,8.0,0.0375
317,23,18.5,21.6,65.4,1,R32,0.15,14.83,19.46,False,19.9,False,8.0,0.0187
317,0,18.34,20.6,50.1,1,R32,0.15,9.84,18.46,False,19.75,False,8.0,0.0187
317,1,16.6,23.9,67.8,2,R32,0.3,17.58,19.61,False,19.41,False,8.0,0.0375
317,2,16.65,24.7,37.9,4,R32,0.6,9.38,16.13,False,22.28,False,8.0,0.075
317,3,17.17,23.9,57.4,1,R32,0.15,14.97,21.76,False,18.57,False,8.0,0.0187
317,4,15.61,23.9,84.6,2,R32,0.3,21.15,19.61,False,18.42,False,8.0,0.0375
317,5,16.72,23.7,54.6,2,R32,0.3,14.01,19.41,False,19.53,False,8.0,0.0375
318,22,19.44,24.0,51.6,2,R32,0.3,13.42,19.71,False,22.26,False,8.0,0.0375
318,23,19.43,21.9,45.0,4,R32,0.6,9.42,13.33,False,25.05,False,8.0,0.075
318,0,16.94,22.2,50.7,3,R32,0.45,11.49,15.77,False,21.16,False,8.0,0.0562
318,1,17.76,23.2,47.6,4,R32,0.6,11.45,14.63,False,23.38,False,8.0,0.075
318,2,17.29,24.7,41.7,1,R32,0.15,10.81,22.56,False,18.7,False,8.0,0.0187
318,3,15.51,24.1,51.9,3,R32,0.45,13.6,17.67,False,19.73,False,8.0,0.0562
318,4,15.95,24.1,51.6,2,R32,0.3,13.51,19.81,False,18.76,False,8.0,0.0375
318,5,17.51,24.8,51.1,2,R32,0.3,14.0,20.51,False,20.32,False,8.0,0.0375
319,22,20.16,20.0,28.6,2,R32,0.3443,1.21,15.08,False,23.39,False,8.0,0.043
319,23,18.67,21.3,50.0,2,R32,0.3,10.45,17.01,False,21.49,False,8.0,0.0375
319,0,18.88,24.3,49.7,2,R32,0.3,13.12,20.01,False,21.69,False,8.0,0.0375
319,1,16.23,21.3,51.4,4,R32,0.6,10.87,12.73,False,21.86,False,8.0,0.075
319,2,16.26,25.5,55.8,4,R32,0.6,16.02,16.93,False,21.89,False,8.0,0.075
319,3,16.38,21.5,65.2,2,R32,0.3,14.69,17.21,False,19.2,False,8.0,0.0375
319,4,17.06,23.4,38.6,4,R32,0.6,8.5,14.83,False,22.68,False,8.0,0.075
319,5,16.39,20.6,60.5,2,R32,0.3,12.69,16.31,False,19.2,False,8.0,0.0375
320,22,20.78,25.4,54.2,1,R32,0.15,15.47,23.26,False,22.19,False,8.0,0.0187
320,23,19.62,23.7,62.9,3,R32,0.45,16.21,17.27,False,23.84,False,8.0,0.0562
320,0,17.23,24.3,70.3,4,R32,0.6,18.54,15.73,False,22.86,False,8.0,0.075
320,1,18.56,23.6,91.6,3,R32,0.45,22.15,17.17,False,22.78,False,8.0,0.0562
320,2,17.1,23.5,41.5,4,R32,0.6,9.66,14.93,False,22.72,False,8.0,0.075
320,3,17.23,23.7,51.0,1,R32,0.15,12.96,21.56,False,18.64,False,8.0,0.0187
320,4,16.9,22.5,57.7,4,R32,0.6,13.74,13.93,False,22.53,False,8.0,0.075
320,5,17.41,22.2,57.5,3,R32,0.45,13.41,15.77,False,21.63,False,8.0,0.0562
321,22,21.62,20.9,53.8,2,R32,0.4936,11.18,13.85,False,26.24,False,8.0,0.0617
321,23,18.3,22.9,77.5,1,R32,0.15,18.75,20.76,False,19.7,False,8.0,0.0187
321,0,18.48,24.0,56.7,4,R32,0.6,14.87,15.43,False,24.1,False,8.0,0.075
321,1,17.52,21.9,55.6,2,R32,0.3,12.61,17.61,False,20.33,False,8.0,0.0375
321,2,17.72,24.0,57.5,2,R32,0.3,15.09,19.71,False,20.53,False,8.0,0.0375
321,3,16.75,20.1,50.3,1,R32,0.15,9.44,17.96,False,18.16,False,8.0,0.0187
321,4,15.83,20.4,59.5,2,R32,0.3,12.24,16.11,False,18.64,False,8.0,0.0375
321,5,16.64,23.4,42.8,2,R32,0.3,10.03,19.11,False,19.46,False,8.0,0.0375
322,22,20.7,23.2,61.3,3,R32,0.45,15.34,16.77,False,24.92,False,8.0,0.0562
322,23,18.62,21.7,43.9,1,R32,0.15,8.88,19.56,False,20.03,False,8.0,0.0187
322,0,18.14,20.0,34.3,4,R32,0.6,3.77,11.43,False,23.76,False,8.0,0.075
322,1,17.42,25.1,51.8,2,R32,0.3,14.49,20.81,False,20.23,False,8.0,0.0375
322,2,15.83,22.0,57.5,4,R32,0.6,13.22,13.43,False,21.46,False,8.0,0.075
322,3,16.46,22.7,40.8,4,R32,0.6,8.69,14.13,False,22.09,False,8.0,0.075
322,4,17.66,24.2,64.7,2,R32,0.3,17.13,19.91,False,20.47,False,8.0,0.0375
322,5,17.14,23.4,50.8,1,R32,0.15,12.62,21.26,False,18.55,False,8.0,0.0187
323,22,20.35,22.6,31.5,4,R32,0.6,4.83,14.03,False,25.98,False,8.0,0.075
323,23,19.02,22.8,55.3,3,R32,0.45,13.37,16.37,False,23.24,False,8.0,0.0562
323,0,18.37,23.7,71.2,3,R32,0.45,18.17,17.27,False,22.59,False,8.0,0.0562
323,1,16.9,25.6,40.8,4,R32,0.6,11.29,17.03,False,22.53,False,8.0,0.075
323,2,17.46,21.1,40.7,4,R32,0.6,7.22,12.53,False,23.09,False,8.0,0.075
323,3,17.05,22.9,61.9,4,R32,0.6,15.21,14.33,False,22.68,False,8.0,0.075
323,4,17.85,23.3,74.2,3,R32,0.45,18.45,16.87,False,22.07,False,8.0,0.0562
323,5,17.14,25.2,39.5,3,R32,0.45,10.45,18.77,False,21.36,False,8.0,0.0562
324,22,20.31,24.7,68.9,2,R32,0.3,18.6,20.41,False,23.12,False,8.0,0.0375
324,23,19.21,23.6,62.2,2,R32,0.3,15.94,19.31,False,22.02,False,8.0,0.0375
324,0,18.67,25.8,49.1,3,R32,0.45,14.31,19.37,False,22.89,False,8.0,0.0562
324,1,16.95,21.2,72.1,3,R32,0.45,15.97,14.77,False,21.17,False,8.0,0.0562
324,2,17.39,21.9,29.6,2,R32,0.3,3.34,17.61,False,20.2,False,8.0,0.0375
324,3,16.56,23.9,61.7,4,R32,0.6,16.1,15.33,False,22.18,False,8.0,0.075
324,4,16.03,25.0,69.3,3,R32,0.45,18.98,18.57,False,20.24,False,8.0,0.0562
324,5,17.3,23.8,46.7,2,R32,0.3,11.71,19.51,False,20.11,False,8.0,0.0375
325,22,21.38,24.8,45.2,4,R32,0.6,12.12,16.23,False,27.0,False,8.0,0.075
325,23,18.72,23.0,51.3,2,R32,0.3,12.4,18.71,False,21.54,False,8.0,0.0375
325,0,17.95,23.1,54.1,4,R32,0.6,13.31,14.53,False,23.58,False,8.0,0.075
325,1,16.71,25.7,40.1,3,R32,0.45,11.12,19.27,False,20.93,False,8.0,0.0562
325,2,17.17,23.5,56.0,3,R32,0.45,14.21,17.07,False,21.39,False,8.0,0.0562
325,3,17.33,21.5,43.7,1,R32,0.15,8.63,19.36,False,18.73,False,8.0,0.0187
325,4,18.15,24.3,40.3,1,R32,0.15,9.94,22.16,False,19.55,False,8.0,0.0187
325,5,18.16,24.1,61.1,3,R32,0.45,16.13,17.67,False,22.37,False,8.0,0.0562
326,22,21.04,21.1,50.4,4,R32,0.6,10.39,12.53,False,26.66,False,8.0,0.075
326,23,19.16,24.3,63.4,4,R32,0.6,16.9,15.73,False,24.78,False,8.0,0.075
326,0,19.39,20.7,59.5,3,R32,0.45,12.53,14.27,False,23.61,False,8.0,0.0562
326,1,17.84,20.6,50.1,1,R32,0.15,9.84,18.46,False,19.24,False,8.0,0.0187
326,2,17.15,22.6,60.2,2,R32,0.3,14.49,18.31,False,19.96,False,8.0,0.0375
326,3,16.58,24.2,48.8,1,R32,0.15,12.74,22.06,False,17.98,False,8.0,0.0187
326,4,16.94,20.7,45.7,3,R32,0.45,8.56,14.27,False,21.16,False,8.0,0.0562
326,5,18.81,22.1,34.8,2,R32,0.3,5.83,17.81,False,21.62,False,8.0,0.0375
327,22,20.96,23.2,35.8,1,R32,0.15,7.21,21.06,False,22.37,False,8.0,0.0187
327,23,18.54,21.1,74.5,3,R32,0.45,16.39,14.67,False,22.76,False,8.0,0.0562
327,0,18.07,23.4,41.1,3,R32,0.45,9.43,16.97,False,22.28,False,8.0,0.0562
327,1,18.09,20.0,29.2,2,R32,0.3,1.5,15.71,False,20.9,False,8.0,0.0375
327,2,16.24,22.5,60.6,4,R32,0.6,14.5,13.93,False,21.87,False,8.0,0.075
327,3,16.93,24.9,40.6,1,R32,0.15,10.59,22.76,False,18.34,False,8.0,0.0187
327,4,17.22,25.3,39.5,2,R32,0.3,10.54,21.01,False,20.03,False,8.0,0.0375
327,5,16.97,23.6,56.0,1,R32,0.15,14.31,21.46,False,18.38,False,8.0,0.0187
328,22,21.15,22.8,54.2,1,R32,0.15,13.06,20.66,False,22.56,False,8.0,0.0187
328,23,19.58,22.4,53.9,4,R32,0.6,12.6,13.83,False,25.21,False,8.0,0.075
328,0,19.23,20.7,75.1,3,R32,0.45,16.13,14.27,False,23.45,False,8.0,0.0562
328,1,17.64,22.0,42.3,1,R32,0.15,8.6,19.86,False,19.04,False,8.0,0.0187
328,2,17.34,23.3,43.3,3,R32,0.45,10.12,16.87,False,21.56,False,8.0,0.0562
328,3,17.34,22.7,67.8,3,R32,0.45,16.44,16.27,False,21.56,False,8.0,0.0562
328,4,18.14,23.6,45.5,3,R32,0.45,11.13,17.17,False,22.36,False,8.0,0.0562
328,5,18.44,24.0,58.9,1,R32,0.15,15.46,21.86,False,19.84,False,8.0,0.0187
329,22,20.93,23.4,53.2,3,R32,0.45,13.33,16.97,False,25.14,False,8.0,0.0562
329,23,20.11,21.0,61.6,1,R32,0.15,13.34,18.86,False,21.52,False,8.0,0.0187
329,0,19.15,20.2,54.7,1,R32,0.15,10.78,18.06,False,20.56,False,8.0,0.0187
329,1,17.86,21.8,34.8,2,R32,0.3,5.57,17.51,False,20.67,False,8.0,0.0375
329,2,16.71,22.5,42.9,4,R32,0.6,9.26,13.93,False,22.34,False,8.0,0.075
329,3,17.43,21.5,42.4,1,R32,0.15,8.18,19.36,False,18.84,False,8.0,0.0187
329,4,17.79,21.9,20.0,2,R32,0.3,-2.1,17.61,False,20.6,False,8.0,0.0375
329,5,18.5,23.3,52.8,3,R32,0.45,13.12,16.87,False,22.72,False,8.0,0.0562
330,22,20.58,26.0,60.7,2,R32,0.3,17.82,21.71,False,23.39,False,8.0,0.0375
330,23,19.87,24.4,71.8,3,R32,0.45,18.98,17.97,False,24.09,False,8.0,0.0562
330,0,18.48,23.8,33.2,3,R32,0.45,6.64,17.37,False,22.7,False,8.0,0.0562
330,1,18.52,25.3,61.8,4,R32,0.6,17.44,16.73,False,24.14,False,8.0,0.075
330,2,16.94,22.5,66.4,4,R32,0.6,15.92,13.93,False,22.56,False,8.0,0.075
330,3,17.29,21.5,54.8,4,R32,0.6,12.02,12.93,False,22.91,False,8.0,0.075
330,4,17.47,22.5,51.4,1,R32,0.15,11.97,20.36,False,18.88,False,8.0,0.0187
330,5,18.74,22.9,60.4,3,R32,0.45,14.82,16.47,False,22.96,False,8.0,0.0562
331,22,21.07,23.4,61.4,3,R32,0.45,15.55,16.97,False,25.29,False,8.0,0.0562
331,23,20.98,23.9,46.1,3,R32,0.45,11.6,17.47,False,25.2,False,8.0,0.0562
331,0,18.71,25.4,63.8,2,R32,0.3,18.04,21.11,False,21.52,False,8.0,0.0375
331,1,17.87,22.4,47.1,2,R32,0.3,10.56,18.11,False,20.68,False,8.0,0.0375
331,2,17.62,25.5,46.9,2,R32,0.3,13.32,21.21,False,20.43,False,8.0,0.0375
331,3,17.21,21.5,36.8,2,R32,0.3,6.11,17.21,False,20.02,False,8.0,0.0375
331,4,17.08,24.5,47.7,4,R32,0.6,12.67,15.93,False,22.7,False,8.0,0.075
331,5,18.24,23.5,54.5,2,R32,0.3,13.79,19.21,False,21.05,False,8.0,0.0375
332,22,22.1,25.4,46.8,3,R32,0.45,13.2,18.97,False,26.32,False,8.0,0.0562
332,23,20.68,21.6,66.1,1,R32,0.15,15.0,19.46,False,22.08,False,8.0,0.0187
332,0,18.47,23.2,67.2,2,R32,0.3,16.78,18.91,False,21.28,False,8.0,0.0375
332,1,18.29,22.7,82.7,1,R32,0.15,19.6,20.56,False,19.7,False,8.0,0.0187
332,2,16.35,23.2,52.4,4,R32,0.6,12.91,14.63,False,21.98,False,8.0,0.075
332,3,17.11,23.8,66.7,1,R32,0.15,17.23,21.66,False,18.52,False,8.0,0.0187
332,4,18.15,22.7,71.1,1,R32,0.15,17.19,20.56,False,19.55,False,8.0,0.0187
332,5,17.98,24.3,45.5,1,R32,0.15,11.77,22.16,False,19.38,False,8.0,0.0187
333,22,21.55,24.0,49.8,1,R32,0.15,12.87,21.86,False,22.95,False,8.0,0.0187
333,23,20.96,25.6,64.9,1,R32,0.15,18.5,23.46,False,22.36,False,8.0,0.0187
333,0,18.45,22.8,57.1,2,R32,0.3,13.86,18.51,False,21.26,False,8.0,0.0375
333,1,18.51,23.2,59.4,4,R32,0.6,14.85,14.63,False,24.13,False,8.0,0.075
333,2,18.45,23.0,57.6,3,R32,0.45,14.18,16.57,False,22.67,False,8.0,0.0562
333,3,17.99,22.5,46.9,3,R32,0.45,10.59,16.07,False,22.21,False,8.0,0.0562
333,4,17.51,20.0,51.6,1,R32,0.15,9.72,17.86,False,18.91,False,8.0,0.0187
333,5,18.45,22.2,64.2,3,R32,0.45,15.11,15.77,False,22.67,False,8.0,0.0562
334,22,21.59,22.5,34.1,2,R32,0.3,5.89,18.21,False,24.41,False,8.0,0.0375
334,23,20.02,21.3,57.3,3,R32,0.45,12.51,14.87,False,24.24,False,8.0,0.0562
334,0,19.52,22.0,70.0,1,R32,0.15,16.27,19.86,False,20.93,False,8.0,0.0187
334,1,17.89,21.3,65.5,2,R32,0.3,14.57,17.01,False,20.7,False,8.0,0.0375
334,2,18.37,22.4,44.2,1,R32,0.15,9.61,20.26,False,19.78,False,8.0,0.0187
334,3,18.27,21.5,57.3,4,R32,0.6,12.7,12.93,False,23.9,False,8.0,0.075
334,4,18.75,20.0,40.6,3,R32,0.45,6.2,13.57,False,22.97,False,8.0,0.0562
334,5,18.77,21.3,64.7,2,R32,0.3,14.38,17.01,False,21.58,False,8.0,0.0375
335,22,21.69,25.4,53.3,2,R32,0.3,15.21,21.11,False,24.5,False,8.0,0.0375
335,23,20.73,22.4,58.8,1,R32,0.15,13.94,20.26,False,22.14,False,8.0,0.0187
335,0,19.12,23.1,36.8,4,R32,0.6,7.53,14.53,False,24.75,False,8.0,0.075
335,1,18.32,23.2,30.6,3,R32,0.45,4.94,16.77,False,22.54,False,8.0,0.0562
335,2,18.95,23.2,39.8,3,R32,0.45,8.77,16.77,False,23.17,False,8.0,0.0562
335,3,17.31,21.2,35.1,2,R32,0.3,5.16,16.91,False,20.12,False,8.0,0.0375
335,4,17.37,25.2,60.2,1,R32,0.15,16.93,23.06,False,18.78,False,8.0,0.0187
335,5,18.27,25.4,46.1,4,R32,0.6,12.97,16.83,False,23.9,False,8.0,0.075
336,22,22.8,23.6,77.2,4,R32,0.6,19.37,15.03,False,28.42,False,8.0,0.075
336,23,20.99,22.1,69.2,3,R32,0.45,16.19,15.67,False,25.21,False,8.0,0.0562
336,0,21.18,23.3,65.0,4,R32,0.6,16.35,14.73,False,26.81,False,8.0,0.075
336,1,19.15,20.2,50.7,1,R32,0.15,9.65,18.06,False,20.56,False,8.0,0.0187
336,2,18.75,23.0,62.3,4,R32,0.6,15.4,14.43,False,24.37,False,8.0,0.075
336,3,18.21,24.2,60.9,4,R32,0.6,16.18,15.63,False,23.83,False,8.0,0.075
336,4,18.92,25.4,68.2,1,R32,0.15,19.11,23.26,False,20.32,False,8.0,0.0187
336,5,18.96,20.0,53.7,1,R32,0.15,10.32,17.86,False,20.36,False,8.0,0.0187
337,22,21.08,22.2,52.7,4,R32,0.6,12.08,13.63,False,26.71,False,8.0,0.075
337,23,21.42,22.5,45.7,1,R32,0.15,10.2,20.36,False,22.83,False,8.0,0.0187
337,0,19.19,23.0,45.1,3,R32,0.45,10.46,16.57,False,23.41,False,8.0,0.0562
337,1,19.52,21.8,71.6,4,R32,0.6,16.44,13.23,False,25.15,False,8.0,0.075
337,2,18.15,23.6,62.9,4,R32,0.6,16.12,15.03,False,23.78,False,8.0,0.075
337,3,18.43,22.9,31.7,2,R32,0.3,5.19,18.61,False,21.24,False,8.0,0.0375
337,4,18.73,22.6,65.7,3,R32,0.45,15.85,16.17,False,22.95,False,8.0,0.0562
337,5,19.78,21.9,40.8,1,R32,0.15,7.97,19.76,False,21.19,False,8.0,0.0187
338,22,22.52,24.6,66.3,4,R32,0.6,17.9,16.03,False,28.15,False,8.0,0.075
338,23,20.88,25.1,53.9,4,R32,0.6,15.11,16.53,False,26.5,False,8.0,0.075
338,0,19.92,25.2,51.1,3,R32,0.45,14.37,18.77,False,24.14,False,8.0,0.0562
338,1,18.83,22.5,53.2,3,R32,0.45,12.5,16.07,False,23.05,False,8.0,0.0562
338,2,19.34,22.2,42.7,3,R32,0.45,8.92,15.77,False,23.56,False,8.0,0.0562
338,3,18.14,23.3,58.0,2,R32,0.3,14.57,19.01,False,20.95,False,8.0,0.0375
338,4,18.19,24.6,56.9,3,R32,0.45,15.49,18.17,False,22.4,False,8.0,0.0562
338,5,18.41,25.1,77.9,2,R32,0.3,20.97,20.81,False,21.23,False,8.0,0.0375
339,22,22.19,25.4,43.7,2,R32,0.3,12.15,21.11,False,25.0,False,8.0,0.0375
339,23,19.95,22.4,52.5,4,R32,0.6,12.2,13.83,False,25.58,False,8.0,0.075
339,0,19.8,24.1,72.5,2,R32,0.3,18.84,19.81,False,22.61,False,8.0,0.0375
339,1,18.29,23.9,60.8,1,R32,0.15,15.87,21.76,False,19.7,False,8.0,0.0187
339,2,19.71,22.3,49.1,3,R32,0.45,11.1,15.87,False,23.93,False,8.0,0.0562
339,3,18.37,26.0,58.5,2,R32,0.3,17.23,21.71,False,21.18,False,8.0,0.0375
339,4,18.41,24.7,46.1,2,R32,0.3,12.33,20.41,False,21.22,False,8.0,0.0375
339,5,19.29,22.4,73.1,1,R32,0.15,17.34,20.26,False,20.7,False,8.0,0.0187
340,22,21.5,21.6,69.6,1,R32,0.15,15.8,19.46,False,22.9,False,8.0,0.0187
340,23,21.48,22.9,53.1,4,R32,0.6,12.84,14.33,False,27.11,False,8.0,0.075
340,0,20.43,24.4,50.1,1,R32,0.15,13.33,22.26,False,21.84,False,8.0,0.0187
340,1,19.0,20.8,33.6,2,R32,0.3,4.18,16.51,False,21.82,False,8.0,0.0375
340,2,19.4,20.7,37.1,2,R32,0.3,5.52,16.41,False,22.21,False,8.0,0.0375
340,3,18.77,22.7,57.6,2,R32,0.3,13.9,18.41,False,21.58,False,8.0,0.0375
340,4,18.42,22.9,44.3,4,R32,0.6,10.1,14.33,False,24.04,False,8.0,0.075
340,5,20.05,21.9,61.5,1,R32,0.15,14.16,19.76,False,21.46,False,8.0,0.0187
341,22,21.99,21.2,64.4,3,R32,0.6636,14.21,11.72,False,28.21,False,8.0,0.0829
341,23,21.25,23.1,60.6,3,R32,0.45,15.06,16.67,False,25.47,False,8.0,0.0562
341,0,19.67,23.0,43.7,2,R32,0.3,9.98,18.71,False,22.48,False,8.0,0.0375
341,1,19.21,25.1,34.5,4,R32,0.6,8.34,16.53,False,24.84,False,8.0,0.075
341,2,19.76,20.5,45.3,1,R32,0.15,8.25,18.36,False,21.16,False,8.0,0.0187
341,3,19.79,24.3,39.6,2,R32,0.3,9.68,20.01,False,22.61,False,8.0,0.0375
341,4,18.32,24.3,46.2,1,R32,0.15,12.0,22.16,False,19.73,False,8.0,0.0187
341,5,19.24,23.7,49.3,3,R32,0.45,12.44,17.27,False,23.46,False,8.0,0.0562
342,22,22.06,24.0,52.0,1,R32,0.15,13.53,21.86,False,23.47,False,8.0,0.0187
342,23,20.26,22.1,65.1,4,R32,0.6,15.23,13.53,False,25.88,False,8.0,0.075
342,0,21.19,24.4,42.9,3,R32,0.45,10.97,17.97,False,25.41,False,8.0,0.0562
342,1,18.88,20.5,64.7,4,R32,0.6,13.62,11.93,False,24.5,False,8.0,0.075
342,2,18.83,23.6,49.4,4,R32,0.6,12.38,15.03,False,24.46,False,8.0,0.075
342,3,18.73,22.9,49.0,1,R32,0.15,11.62,20.76,False,20.14,False,8.0,0.0187
342,4,18.8,21.0,71.6,3,R32,0.45,15.67,14.57,False,23.02,False,8.0,0.0562
342,5,19.61,21.8,55.4,3,R32,0.45,12.47,15.37,False,23.82,False,8.0,0.0562
343,22,21.81,23.6,78.4,1,R32,0.15,19.62,21.46,False,23.21,False,8.0,0.0187
343,23,20.95,23.9,58.8,4,R32,0.6,15.34,15.33,False,26.57,False,8.0,0.075
343,0,20.34,22.4,46.1,4,R32,0.6,10.24,13.83,False,25.96,False,8.0,0.075
343,1,19.48,22.4,41.9,3,R32,0.45,8.82,15.97,False,23.7,False,8.0,0.0562
343,2,19.53,20.3,66.9,1,R32,0.15,13.95,18.16,False,20.94,False,8.0,0.0187
343,3,19.6,23.4,49.6,4,R32,0.6,12.26,14.83,False,25.23,False,8.0,0.075
343,4,18.22,25.8,68.2,1,R32,0.15,19.49,23.66,False,19.62,False,8.0,0.0187
343,5,20.01,24.8,65.5,3,R32,0.45,17.89,18.37,False,24.22,False,8.0,0.0562
344,22,23.52,22.9,53.4,2,R32,0.4683,12.92,16.21,False,27.91,False,8.0,0.0585
344,23,20.75,21.5,43.4,2,R32,0.3,8.52,17.21,False,23.56,False,8.0,0.0375
344,0,20.84,22.1,49.2,2,R32,0.3,10.94,17.81,False,23.65,False,8.0,0.0375
344,1,19.46,22.0,41.0,3,R32,0.45,8.14,15.57,False,23.68,False,8.0,0.0562
344,2,18.86,24.6,57.7,4,R32,0.6,15.7,16.03,False,24.49,False,8.0,0.075
344,3,19.53,22.5,58.1,4,R32,0.6,13.85,13.93,False,25.16,False,8.0,0.075
344,4,19.31,22.1,62.4,2,R32,0.3,14.58,17.81,False,22.12,False,8.0,0.0375
344,5,20.25,23.7,63.4,3,R32,0.45,16.34,17.27,False,24.47,False,8.0,0.0562
345,22,23.84,23.7,55.4,2,R32,0.3388,14.23,18.86,False,27.02,False,8.0,0.0424
345,23,21.7,24.4,24.3,3,R32,0.45,2.68,17.97,False,25.92,False,8.0,0.0562
345,0,20.42,24.4,59.6,1,R32,0.15,16.02,22.26,False,21.83,False,8.0,0.0187
345,1,20.9,25.1,30.9,3,R32,0.45,6.73,18.67,False,25.12,False,8.0,0.0562
345,2,19.87,24.1,50.3,4,R32,0.6,13.12,15.53,False,25.49,False,8.0,0.075
345,3,19.49,24.0,65.6,1,R32,0.15,17.16,21.86,False,20.89,False,8.0,0.0187
345,4,18.48,21.5,68.5,4,R32,0.6,15.46,12.93,False,24.1,False,8.0,0.075
345,5,20.23,22.0,49.9,4,R32,0.6,11.06,13.43,False,25.85,False,8.0,0.075
346,22,22.23,22.9,47.9,1,R32,0.15,11.27,20.76,False,23.64,False,8.0,0.0187
346,23,22.13,22.9,61.7,2,R32,0.3,15.16,18.61,False,24.94,False,8.0,0.0375
346,0,21.88,21.6,29.6,4,R32,0.6756,3.08,11.95,False,28.21,False,8.0,0.0844
346,1,20.09,20.9,21.4,3,R32,0.45,-2.01,14.47,False,24.31,False,8.0,0.0562
346,2,19.17,23.5,45.5,3,R32,0.45,11.04,17.07,False,23.39,False,8.0,0.0562
346,3,20.48,21.7,64.0,4,R32,0.6,14.59,13.13,False,26.1,False,8.0,0.075
346,4,18.83,23.7,59.1,3,R32,0.45,15.24,17.27,False,23.05,False,8.0,0.0562
346,5,20.31,21.6,48.6,2,R32,0.3,10.3,17.31,False,23.13,False,8.0,0.0375
347,22,23.7,22.4,36.0,3,R32,0.7998,6.59,10.97,False,31.32,False,6.984,0.1145
347,23,21.94,24.1,62.0,4,R32,0.6,16.36,15.53,False,27.56,False,8.0,0.075
347,0,20.8,21.3,61.4,2,R32,0.3,13.57,17.01,False,23.62,False,8.0,0.0375
347,1,19.89,23.9,59.0,2,R32,0.3,15.4,19.61,False,22.7,False,8.0,0.0375
347,2,20.07,22.4,40.3,4,R32,0.6,8.24,13.83,False,25.69,False,8.0,0.075
347,3,19.02,22.3,66.0,2,R32,0.3,15.64,18.01,False,21.84,False,8.0,0.0375
347,4,19.74,23.9,49.4,4,R32,0.6,12.66,15.33,False,25.37,False,8.0,0.075
347,5,20.74,23.2,57.1,4,R32,0.6,14.23,14.63,False,26.36,False,8.0,0.075
348,22,23.92,21.8,51.6,3,R32,1.0212,11.39,7.21,False,34.06,False,5.222,0.1956
348,23,21.81,24.6,50.3,1,R32,0.15,13.58,22.46,False,23.22,False,8.0,0.0187
348,0,21.06,24.7,54.2,1,R32,0.15,14.82,22.56,False,22.47,False,8.0,0.0187
348,1,20.87,21.6,60.2,3,R32,0.45,13.55,15.17,False,25.09,False,8.0,0.0562
348,2,19.28,23.1,72.2,2,R32,0.3,17.82,18.81,False,22.09,False,8.0,0.0375
348,3,18.65,22.1,74.1,4,R32,0.6,17.27,13.53,False,24.27,False,8.0,0.075
348,4,20.09,22.8,68.3,3,R32,0.45,16.65,16.37,False,24.31,False,8.0,0.0562
348,5,19.57,24.7,66.4,2,R32,0.3,18.01,20.41,False,22.39,False,8.0,0.0375
349,22,24.0,23.1,67.5,1,R32,0.3927,16.75,17.49,False,27.68,False,8.0,0.0491
349,23,22.2,22.6,57.7,1,R32,0.15,13.84,20.46,False,23.61,False,8.0,0.0187
349,0,21.74,22.5,50.1,3,R32,0.45,11.58,16.07,False,25.96,False,8.0,0.0562
349,1,20.79,22.0,45.1,1,R32,0.15,9.55,19.86,False,22.19,False,8.0,0.0187
349,2,20.85,20.2,46.8,4,R32,0.7768,8.46,9.1,False,28.2,False,7.388,0.1051
349,3,19.77,22.9,51.6,2,R32,0.3,12.4,18.61,False,22.58,False,8.0,0.0375
349,4,20.01,20.1,69.4,3,R32,0.45,14.32,13.67,False,24.23,False,8.0,0.0562
349,5,20.04,24.4,46.7,2,R32,0.3,12.26,20.11,False,22.86,False,8.0,0.0375
350,22,22.82,23.4,37.1,4,R32,0.6,7.91,14.83,False,28.44,False,8.0,0.075
350,23,23.23,25.2,63.5,1,R32,0.15,17.78,23.06,False,24.64,False,8.0,0.0187
350,0,21.12,21.9,69.1,2,R32,0.3,15.98,17.61,False,23.93,False,8.0,0.0375
